AnswertId,CloneClassType,QuestionId,CreateDate,Scores,Granularity
7952701,156,7952565,2011-10-31 10:51:52,8,Functions
4583479,156,4583349,2011-01-03 9:51:03,10,Functions
26159902,156,26155616,2014-10-02 11:33:35,1,Functions
41321767,156,41321571,2016-12-25 14:05:00,1,Functions
27891975,156,27891860,2015-01-11 20:53:36,1,Functions
30935388,156,30935316,2015-06-19 10:04:00,2,Functions
17352452,156,17352363,2013-06-27 20:20:02,3,Blocks
11276209,156,11274229,2012-06-30 17:38:01,1,Blocks
16075636,157,16075490,2013-04-18 6:06:44,2,Blocks
30360475,157,30360367,2015-05-20 21:13:49,2,Blocks
3915856,157,3915501,2010-10-12 14:44:14,7,Blocks
13480168,157,13480120,2012-11-20 18:57:02,3,Blocks
15194711,157,15194593,2013-03-04 4:46:07,2,Blocks
20817825,157,20817588,2013-12-28 18:21:30,0,Functions
21718267,157,21717787,2014-02-12 3:53:23,2,Functions
14429304,158,14427474,2013-01-20 21:04:25,1,Functions
34616583,158,34574745,2016-01-05 16:31:37,2,Functions
14308742,158,14269008,2013-01-13 22:04:18,0,Blocks
52130713,158,52130585,2018-09-01 17:46:23,0,Blocks
20752800,159,20752722,2013-12-23 23:34:18,5,Blocks
40000913,159,40000837,2016-10-12 14:13:39,2,Blocks
48133881,159,48133854,2018-01-07 2:43:02,0,Blocks
15377438,159,15376472,2013-03-13 5:03:28,0,Functions
25001519,159,25001379,2014-07-28 18:09:40,1,Functions
14156315,159,13929157,2013-01-04 11:30:27,0,Functions
29759778,159,29758735,2015-04-20 22:47:17,1,Functions
49904625,159,49904149,2018-04-18 16:26:00,0,Functions
19745299,160,19291283,2013-11-02 18:26:40,73,Functions
15949858,160,15948927,2013-04-11 13:18:50,207,Functions
16160058,160,16156773,2013-04-23 2:48:18,0,Blocks
16160101,160,16130162,2013-04-23 2:52:21,0,Blocks
20682497,161,20682263,2013-12-19 13:02:15,1,Blocks
30391645,161,30391545,2015-05-22 8:16:21,3,Blocks
19745299,161,19291283,2013-11-02 18:26:40,73,Functions
15942217,161,15940234,2013-04-11 6:38:32,253,Functions
15949858,161,15948927,2013-04-11 13:18:50,207,Functions
19745299,162,19291283,2013-11-02 18:26:40,73,Functions
15949858,162,15948927,2013-04-11 13:18:50,207,Functions
52916576,162,52758957,2018-10-21 14:54:25,0,Functions
15942217,162,15940234,2013-04-11 6:38:32,253,Functions
17100728,162,17100661,2013-06-14 3:40:42,0,Blocks
22017958,162,22007636,2014-02-25 15:00:02,1,Blocks
17327565,163,17327388,2013-06-26 18:17:42,1,Blocks
3439102,163,3439068,2010-08-09 10:24:55,6,Blocks
29394037,163,29393371,2015-04-01 14:52:10,0,Functions
40298351,163,40298261,2016-10-28 5:05:12,3,Functions
15046118,163,15045481,2013-02-23 21:47:23,4,Functions
26152364,163,26152101,2014-10-01 23:38:22,1,Functions
27208670,163,27206354,2014-11-30 0:21:04,1,Functions
34990018,163,34989797,2016-01-25 10:16:24,1,Functions
17739394,163,17739320,2013-07-19 6:26:37,2,Functions
18117326,164,18117283,2013-08-08 3:17:42,4,Functions
36682907,164,36682135,2016-04-17 22:27:02,3,Functions
36683021,164,36671767,2016-04-17 22:41:01,1,Functions
18416196,164,18416082,2013-08-24 7:33:34,1,Blocks
35387816,164,35387540,2016-02-14 2:48:08,2,Blocks
15327041,165,15326963,2013-03-10 20:14:38,2,Blocks
27847852,165,27847745,2015-01-08 19:17:05,1,Blocks
39881569,165,39881371,2016-10-05 18:48:47,1,Blocks
18117326,165,18117283,2013-08-08 3:17:42,4,Functions
36683021,165,36671767,2016-04-17 22:41:01,1,Functions
36682907,165,36682135,2016-04-17 22:27:02,3,Functions
18117326,166,18117283,2013-08-08 3:17:42,4,Functions
36682907,166,36682135,2016-04-17 22:27:02,3,Functions
36683021,166,36671767,2016-04-17 22:41:01,1,Functions
17520125,166,17399832,2013-07-08 6:11:23,0,Blocks
5924263,166,5924237,2011-05-07 22:00:06,45,Blocks
19585172,167,19584915,2013-10-25 8:43:36,0,Blocks
5506063,167,5505981,2011-03-31 20:42:00,2,Blocks
26319761,167,26319497,2014-10-11 22:08:22,1,Blocks
18117326,167,18117283,2013-08-08 3:17:42,4,Functions
36683021,167,36671767,2016-04-17 22:41:01,1,Functions
36682907,167,36682135,2016-04-17 22:27:02,3,Functions
18117326,168,18117283,2013-08-08 3:17:42,4,Functions
36682907,168,36682135,2016-04-17 22:27:02,3,Functions
20079110,168,20077913,2013-11-19 18:22:28,4,Functions
36683021,168,36671767,2016-04-17 22:41:01,1,Functions
18714361,168,18713770,2013-09-10 8:46:36,0,Blocks
18714361,168,18713770,2013-09-10 8:46:36,0,Blocks
19432990,169,19432834,2013-10-17 17:05:00,0,Blocks
28974968,169,28974780,2015-03-10 22:04:44,1,Blocks
27684497,169,27675942,2014-12-29 6:40:33,1,Blocks
2510425,169,2510159,2010-03-24 18:33:04,40,Blocks
33615243,169,33615006,2015-11-09 17:57:55,2,Blocks
17603402,169,17602972,2013-07-11 20:59:17,2,Functions
25472676,169,25472186,2014-08-24 14:22:24,1,Functions
9327920,169,9327768,2012-02-17 12:07:08,4,Functions
13605411,169,13605248,2012-11-28 12:47:11,91,Functions
19131015,170,19129199,2013-10-02 6:19:23,2,Functions
34786748,170,34755811,2016-01-14 10:09:01,8,Functions
31764338,170,31757041,2015-08-01 17:32:17,3,Functions
19333055,170,19332412,2013-10-12 10:16:26,1,Functions
16472081,170,16367024,2013-05-09 22:19:26,1,Blocks
2596238,170,2590851,2010-04-07 22:01:01,2,Blocks
19129523,171,19129509,2013-10-02 3:25:41,2,Blocks
26319761,171,26319497,2014-10-11 22:08:22,1,Blocks
14432205,171,14432015,2013-01-21 3:38:18,6,Functions
14620771,171,14619833,2013-01-31 7:43:06,1,Functions
20466421,172,20465783,2013-12-09 8:40:27,1,Functions
19328251,172,19327010,2013-10-11 22:30:39,4,Functions
16255320,172,16255231,2013-04-27 18:05:04,2,Blocks
25565412,172,25565171,2014-08-29 9:26:37,1,Blocks
25753734,172,25753606,2014-09-09 21:20:27,0,Blocks
4574063,172,4574041,2011-01-01 12:37:53,24,Blocks
23581522,172,23581381,2014-05-10 13:18:09,0,Blocks
18168510,173,18168448,2013-08-11 3:37:54,0,Blocks
25855924,173,25855883,2014-09-15 19:55:27,2,Blocks
32565564,173,32565320,2015-09-14 13:02:53,1,Blocks
19155362,173,19155283,2013-10-03 9:18:44,54,Blocks
20061563,173,20060200,2013-11-19 1:40:33,2,Functions
28876379,173,28875731,2015-03-05 11:06:04,3,Functions
28876379,173,28875731,2015-03-05 11:06:04,3,Functions
15753709,174,15735229,2013-04-01 23:35:26,0,Functions
14172809,174,14171856,2013-01-05 14:36:50,8,Functions
14187204,174,14182704,2013-01-06 21:53:53,1,Functions
20028724,174,20028671,2013-11-17 8:26:08,3,Blocks
25583994,174,25583983,2014-08-30 15:31:40,3,Blocks
50913063,174,50912916,2018-06-18 15:40:54,0,Blocks
44377653,174,44377600,2017-06-05 21:02:52,2,Blocks
23164782,174,23164680,2014-04-19 1:34:09,1,Blocks
18298975,175,18298904,2013-08-18 12:16:19,1,Blocks
53083775,175,53083468,2018-10-31 12:50:50,0,Blocks
15753709,175,15735229,2013-04-01 23:35:26,0,Functions
39860986,175,34404120,2016-10-04 20:14:25,0,Functions
14172809,175,14171856,2013-01-05 14:36:50,8,Functions
14187204,175,14182704,2013-01-06 21:53:53,1,Functions
15700931,176,15700879,2013-03-29 9:53:44,12,Functions
29442082,176,29441641,2015-04-04 2:30:16,1,Functions
21102261,176,21102080,2014-01-13 22:01:58,3,Functions
28032066,176,28031263,2015-01-19 19:23:10,1,Functions
24442117,176,24441204,2014-06-27 0:02:21,2,Functions
16655817,176,16655645,2013-05-20 18:22:47,1,Blocks
13283768,176,13283390,2012-11-08 6:35:25,4,Blocks
33101413,176,33101165,2015-10-13 11:24:36,2,Blocks
15959774,177,15959625,2013-04-11 22:10:49,3,Blocks
39296937,177,39296779,2016-09-02 16:23:34,0,Blocks
15503873,177,15503469,2013-03-19 15:37:43,0,Blocks
22876138,177,22876030,2014-04-05 3:17:06,1,Blocks
20618299,177,20618126,2013-12-16 18:37:15,1,Functions
33462957,177,33462923,2015-11-01 14:00:22,3,Functions
19664914,178,19661416,2013-10-29 17:14:57,0,Functions
41300981,178,41300494,2016-12-23 11:52:08,2,Functions
16604509,178,16603763,2013-05-17 8:19:01,1,Blocks
23012863,178,23012773,2014-04-11 12:42:00,2,Blocks
4834997,178,4834982,2011-01-29 3:41:48,2,Blocks
4544026,178,4543894,2010-12-28 6:07:28,83,Blocks
16319567,179,16298279,2013-05-01 14:02:18,2,Blocks
29912410,179,29899720,2015-04-28 6:59:02,2,Blocks
36382145,179,36380274,2016-04-03 6:02:36,5,Blocks
22445878,179,15554296,2014-03-17 2:17:23,225,Functions
22445878,179,15554296,2014-03-17 2:17:23,225,Functions
16128295,180,16127512,2013-04-21 5:38:40,1,Functions
11298297,180,11258541,2012-07-02 17:23:55,4,Functions
17857281,180,17856267,2013-07-25 11:52:53,1,Blocks
9407806,180,9392359,2012-02-23 5:42:24,0,Blocks
9411276,180,9406265,2012-02-23 10:33:43,2,Blocks
20485695,181,20485667,2013-12-10 3:50:23,1,Blocks
32079201,181,32079115,2015-08-18 17:42:33,6,Blocks
46027769,181,46027702,2017-09-03 20:58:27,0,Blocks
20478333,181,20478125,2013-12-09 18:51:28,1,Functions
27753991,181,27752402,2015-01-03 10:46:26,1,Functions
27753991,181,27752402,2015-01-03 10:46:26,1,Functions
19982307,182,19877274,2013-11-14 15:56:55,2,Functions
12162411,182,9999035,2012-08-28 15:16:29,1,Functions
29922216,182,29895000,2015-04-28 14:20:15,1,Functions
30710383,182,30709350,2015-06-08 13:26:40,2,Functions
20249421,182,20249369,2013-11-27 17:42:26,2,Blocks
39810020,182,39809306,2016-10-01 18:19:12,0,Blocks
19382845,183,19382620,2013-10-15 13:44:48,0,Blocks
26093138,183,26093109,2014-09-29 5:37:50,4,Blocks
17056051,183,17055857,2013-06-12 0:44:12,1,Functions
33194890,183,33194425,2015-10-18 6:09:08,0,Functions
53886072,183,53885467,2018-12-21 14:02:03,1,Functions
15038441,184,14976230,2013-02-23 7:58:14,0,Functions
34296000,184,34295438,2015-12-15 17:45:37,1,Functions
16755592,184,16755074,2013-05-26 2:05:43,2,Blocks
16906359,184,16904386,2013-06-03 21:44:40,0,Blocks
23750838,184,23750807,2014-05-20 4:05:16,1,Blocks
4234281,184,4234122,2010-11-20 18:26:49,2,Blocks
23751761,184,23751696,2014-05-20 5:36:33,0,Blocks
43102860,184,43102412,2017-03-29 19:49:58,7,Blocks
17170145,185,17169366,2013-06-18 13:28:07,1,Blocks
3343916,185,3335126,2010-07-27 13:08:54,70,Blocks
19621469,185,19619201,2013-10-27 18:05:19,3,Functions
35722755,185,35461214,2016-03-01 12:19:39,0,Functions
27005367,185,26992333,2014-11-18 22:29:34,1,Functions
19621469,186,19619201,2013-10-27 18:05:19,3,Functions
20512528,186,20512301,2013-12-11 6:56:52,2,Functions
18722757,186,18722312,2013-09-10 15:16:32,1,Blocks
46682689,186,46682384,2017-10-11 7:49:47,4,Blocks
2570069,186,2570043,2010-04-03 2:48:06,7,Blocks
27601116,186,27600975,2014-12-22 10:45:24,0,Blocks
15185004,187,15184943,2013-03-03 11:06:02,15,Blocks
2456865,187,2456846,2010-03-16 18:02:00,6,Blocks
8562475,187,8562227,2011-12-19 14:04:48,20,Blocks
2283604,187,2283479,2010-02-17 19:07:19,9,Blocks
16556460,187,16556378,2013-05-15 3:42:29,4,Functions
26568802,187,26568789,2014-10-26 1:00:48,16,Functions
18105169,187,18105073,2013-08-07 13:47:11,1,Functions
24796308,187,24796248,2014-07-17 6:28:07,0,Functions
43265346,187,43265292,2017-04-06 20:39:18,2,Functions
18153986,187,18147010,2013-08-09 19:11:48,0,Functions
41262457,187,41262099,2016-12-21 12:05:39,1,Functions
17519037,187,17519019,2013-07-08 4:04:02,22,Functions
15072104,188,15071465,2013-02-25 16:53:40,2,Functions
35199547,188,34811052,2016-02-04 11:14:23,0,Functions
35199547,188,34811052,2016-02-04 11:14:23,0,Functions
18318309,188,18318256,2013-08-19 16:08:29,7,Blocks
28743863,188,28738199,2015-02-26 13:33:11,1,Blocks
15468212,189,15468139,2013-03-18 0:56:08,0,Blocks
42380931,189,42380905,2017-02-22 1:10:30,2,Blocks
28531965,189,28531912,2015-02-15 22:27:22,0,Blocks
19461886,189,19461852,2013-10-19 3:01:56,0,Functions
5236710,189,5236486,2011-03-08 18:29:28,11,Functions
18700464,190,18700205,2013-09-09 14:22:30,2,Functions
34214406,190,34214266,2015-12-11 0:44:43,0,Functions
35275389,190,35273552,2016-02-08 17:13:46,1,Functions
43116726,190,43116496,2017-03-30 11:34:49,1,Functions
47231237,190,47230835,2017-11-10 21:15:37,0,Functions
11394528,190,11394439,2012-07-09 11:56:44,2,Functions
43288217,190,43288138,2017-04-07 22:57:14,0,Functions
21259973,190,21259722,2014-01-21 13:47:11,1,Functions
17631356,190,17631270,2013-07-13 14:59:32,2,Blocks
23024398,190,23024349,2014-04-11 23:55:00,1,Blocks
20464825,191,20464636,2013-12-09 6:52:45,1,Blocks
10074111,191,10073893,2012-04-09 13:42:21,29,Blocks
15345292,191,15345187,2013-03-11 17:55:47,2,Functions
15345292,191,15345187,2013-03-11 17:55:47,2,Functions
20373441,192,19928411,2013-12-04 10:55:35,4,Functions
20373441,192,19928411,2013-12-04 10:55:35,4,Functions
15162273,192,15162009,2013-03-01 16:26:50,2,Blocks
14447523,192,14447355,2013-01-21 21:27:04,1,Blocks
47172845,192,47172764,2017-11-08 6:18:54,0,Blocks
22250282,192,22250202,2014-03-07 12:35:50,4,Blocks
14993440,193,14993348,2013-02-21 2:09:38,2,Blocks
24377156,193,24377145,2014-06-24 1:47:44,1,Blocks
38986401,193,38986231,2016-08-17 0:27:01,2,Blocks
23368609,193,23368232,2014-04-29 15:12:37,2,Blocks
47059343,193,47058690,2017-11-01 16:24:12,0,Blocks
5877271,193,5875813,2011-05-04 0:34:39,5,Blocks
39225251,193,39225169,2016-08-30 10:38:19,0,Blocks
31368696,193,31368606,2015-07-12 14:14:01,1,Blocks
53105771,193,53105689,2018-11-01 16:50:22,0,Blocks
22198761,193,22198674,2014-03-05 13:11:20,0,Blocks
29328212,193,29328203,2015-03-29 10:51:05,0,Blocks
29287937,193,29287903,2015-03-26 20:12:19,2,Blocks
14468568,193,14468310,2013-01-22 21:43:35,3,Functions
10415083,193,10407676,2012-05-02 13:47:19,0,Functions
1885158,193,1885126,2009-12-11 0:52:04,1,Functions
6246655,193,6246005,2011-06-05 23:37:58,4,Functions
4102247,193,4102050,2010-11-04 23:12:15,1,Functions
4982576,193,4982260,2011-02-13 5:18:18,4,Functions
14468568,194,14468310,2013-01-22 21:43:35,3,Functions
11845766,194,11794308,2012-08-07 12:16:32,5,Functions
10415083,194,10407676,2012-05-02 13:47:19,0,Functions
28873846,194,28858862,2015-03-05 9:07:48,0,Functions
6246655,194,6246005,2011-06-05 23:37:58,4,Functions
19796289,194,19796199,2013-11-05 18:39:02,3,Blocks
53358965,194,53358859,2018-11-18 8:04:29,1,Blocks
16938947,195,16892303,2013-06-05 11:39:44,0,Blocks
16938947,195,16892303,2013-06-05 11:39:44,0,Blocks
20846757,195,20593432,2013-12-30 20:11:40,2,Functions
46381532,195,46380507,2017-09-23 16:01:25,1,Functions
18594729,196,18594695,2013-09-03 14:22:22,3,Functions
11948053,196,11942073,2012-08-14 7:57:29,6,Functions
14766558,196,14765909,2013-02-08 5:56:09,0,Blocks
32499590,196,32498486,2015-09-10 10:38:34,0,Blocks
21425041,196,21424846,2014-01-29 7:47:37,4,Blocks
18018429,197,18014701,2013-08-02 13:43:33,3,Blocks
18451316,197,18450152,2013-08-26 19:12:12,0,Blocks
16112727,197,16111803,2013-04-19 20:07:59,1,Functions
21365915,197,21341141,2014-01-26 16:16:28,0,Functions
11286476,197,11284503,2012-07-01 23:44:06,3,Functions
7875098,197,7868188,2011-10-24 11:45:00,2,Functions
18234728,198,18234597,2013-08-14 14:38:19,3,Functions
24814634,198,24814577,2014-07-17 22:34:25,57,Functions
17728804,198,17705318,2013-07-18 16:14:04,3,Blocks
17728804,198,17705318,2013-07-18 16:14:04,3,Blocks
18551950,199,18549631,2013-08-31 19:24:46,1,Blocks
29636449,199,29635136,2015-04-14 20:05:56,0,Blocks
32747752,199,32746141,2015-09-23 19:17:54,1,Blocks
14380534,199,14380405,2013-01-17 13:49:50,1,Functions
32555840,199,32555794,2015-09-14 0:25:15,2,Functions
10672518,199,10671910,2012-05-20 10:08:01,0,Functions
52674143,199,52673829,2018-10-05 22:46:55,1,Functions
14276466,200,14273923,2013-01-11 10:46:10,5,Functions
14004585,200,13993612,2012-12-22 16:39:41,3,Functions
15545246,200,15544681,2013-03-21 10:43:08,0,Blocks
29233866,200,29233638,2015-03-24 13:25:48,0,Blocks
17299682,201,17299169,2013-06-25 14:13:39,0,Blocks
32156589,201,32156564,2015-08-22 13:18:26,4,Blocks
14276466,201,14273923,2013-01-11 10:46:10,5,Functions
14004585,201,13993612,2012-12-22 16:39:41,3,Functions
14001011,201,13999506,2012-12-22 7:40:00,10,Functions
14276466,202,14273923,2013-01-11 10:46:10,5,Functions
14004585,202,13993612,2012-12-22 16:39:41,3,Functions
15429335,202,15429185,2013-03-15 9:58:48,0,Blocks
45697634,202,45697482,2017-08-15 16:52:48,1,Blocks
17013922,203,17013589,2013-06-09 20:37:15,0,Blocks
9121633,203,9121387,2012-02-02 23:31:37,6,Blocks
36770781,203,36768397,2016-04-21 13:15:19,0,Blocks
7308141,203,7308083,2011-09-05 12:33:01,2,Blocks
16409481,203,16409436,2013-05-07 0:45:07,1,Functions
42311196,203,42311062,2017-02-18 4:52:03,-1,Functions
32445807,203,32445391,2015-09-07 20:43:51,4,Functions
47502741,203,47501815,2017-11-27 1:13:37,0,Functions
19959896,203,19959593,2013-11-13 17:02:23,2,Functions
16816985,204,16814512,2013-05-29 14:43:44,8,Functions
27396777,204,27337800,2014-12-10 8:55:40,2,Functions
22116744,204,22114292,2014-03-01 16:10:27,2,Functions
5673606,204,5673430,2011-04-15 7:23:52,18,Functions
37633342,204,37630082,2016-06-04 17:54:37,2,Functions
15073001,204,15071668,2013-02-25 17:40:04,7,Functions
20340782,204,20340654,2013-12-03 0:49:22,1,Functions
23496205,204,23495727,2014-05-06 13:33:11,1,Functions
14450996,204,14272839,2013-01-22 3:15:57,0,Blocks
27660376,204,27660262,2014-12-26 18:04:14,1,Blocks
15273055,205,15272799,2013-03-07 13:56:41,1,Blocks
43915323,205,43915254,2017-05-11 12:23:27,1,Blocks
19201342,205,19198951,2013-10-05 18:40:52,12,Functions
19233305,205,19201097,2013-10-07 19:45:57,2,Functions
19201342,206,19198951,2013-10-05 18:40:52,12,Functions
19233305,206,19201097,2013-10-07 19:45:57,2,Functions
14960484,206,14960419,2013-02-19 14:56:45,101,Blocks
49001726,206,49001555,2018-02-27 5:30:28,1,Blocks
18286023,207,18285981,2013-08-17 6:53:04,4,Blocks
6620046,207,6619972,2011-07-08 4:40:56,10,Blocks
29876332,207,29875694,2015-04-26 10:12:21,-1,Blocks
16225057,207,16185504,2013-04-25 21:28:55,0,Functions
156744,207,156697,2008-10-01 8:46:38,7,Functions
20590066,208,20590017,2013-12-15 0:55:55,7,Functions
22994154,208,22982570,2014-04-10 16:47:50,2,Functions
27756892,208,27752850,2015-01-03 16:25:40,2,Functions
25016342,208,25015808,2014-07-29 13:19:40,2,Functions
28414147,208,28411105,2015-02-09 16:12:08,1,Functions
17500924,208,17500856,2013-07-06 7:52:14,3,Blocks
17504151,208,2223434,2013-07-06 15:05:05,75,Blocks
19966703,209,19966672,2013-11-13 23:39:25,2,Blocks
27723652,209,27722547,2014-12-31 16:24:04,1,Blocks
20590066,209,20590017,2013-12-15 0:55:55,7,Functions
22994154,209,22982570,2014-04-10 16:47:50,2,Functions
28414147,209,28411105,2015-02-09 16:12:08,1,Functions
25016342,209,25015808,2014-07-29 13:19:40,2,Functions
3591230,209,3590897,2010-08-28 15:07:06,13,Functions
27756892,209,27752850,2015-01-03 16:25:40,2,Functions
19383785,210,19383308,2013-10-15 14:28:01,3,Blocks
11732244,210,11731833,2012-07-31 2:20:54,0,Blocks
20590066,210,20590017,2013-12-15 0:55:55,7,Functions
27756892,210,27752850,2015-01-03 16:25:40,2,Functions
25016342,210,25015808,2014-07-29 13:19:40,2,Functions
22994154,210,22982570,2014-04-10 16:47:50,2,Functions
3591230,210,3590897,2010-08-28 15:07:06,13,Functions
28414147,210,28411105,2015-02-09 16:12:08,1,Functions
20590066,211,20590017,2013-12-15 0:55:55,7,Functions
25016342,211,25015808,2014-07-29 13:19:40,2,Functions
22994154,211,22982570,2014-04-10 16:47:50,2,Functions
27756892,211,27752850,2015-01-03 16:25:40,2,Functions
3591230,211,3590897,2010-08-28 15:07:06,13,Functions
28414147,211,28411105,2015-02-09 16:12:08,1,Functions
20785902,211,20757914,2013-12-26 13:42:56,11,Blocks
12408627,211,12408431,2012-09-13 14:30:06,42,Blocks
15364544,212,15364342,2013-03-12 14:52:32,9,Blocks
48595522,212,48595284,2018-02-03 8:37:58,0,Blocks
20578601,212,20578568,2013-12-14 1:15:54,9,Functions
22827937,212,22807407,2014-04-03 4:34:41,2,Functions
19026912,213,19026398,2013-09-26 11:23:56,1,Functions
45748472,213,45710019,2017-08-18 4:15:38,0,Functions
16813456,213,16772698,2013-05-29 12:06:35,4,Functions
10544972,213,10544956,2012-05-11 3:17:51,4,Functions
26828934,213,26820922,2014-11-09 13:54:36,3,Functions
8365450,213,8365431,2011-12-03 4:07:53,8,Functions
10650434,213,10650249,2012-05-18 9:54:44,3,Functions
50963502,213,50931217,2018-06-21 8:09:17,2,Functions
34259070,213,34222689,2015-12-14 2:54:18,0,Functions
24604869,213,24604233,2014-07-07 7:12:18,2,Functions
43932236,213,43932097,2017-05-12 7:48:25,1,Functions
3698233,213,3698195,2010-09-13 6:33:35,3,Functions
15268588,213,15268393,2013-03-07 10:22:50,1,Blocks
28435748,213,26943279,2015-02-10 15:43:30,1,Blocks
21399110,213,21392909,2014-01-28 7:12:03,0,Blocks
51971014,213,51970820,2018-08-22 16:10:34,2,Blocks
20629248,214,20629190,2013-12-17 8:27:17,0,Blocks
16220515,214,16220285,2013-04-25 16:53:09,3,Blocks
19098990,214,19098352,2013-09-30 16:16:13,1,Functions
19101928,214,19100342,2013-09-30 19:10:48,1,Functions
16930707,215,16928486,2013-06-05 2:43:29,1,Functions
23514857,215,23514525,2014-05-07 10:10:18,3,Functions
16186860,215,16186756,2013-04-24 8:16:10,1,Blocks
24358894,215,24065515,2014-06-23 5:27:20,0,Blocks
16959370,216,16959072,2013-06-06 10:10:42,3,Blocks
16970369,216,16970210,2013-06-06 19:16:09,24,Blocks
19113348,216,19103774,2013-10-01 10:03:33,2,Functions
15406699,216,15402659,2013-03-14 10:29:23,1,Functions
15336388,216,15316288,2013-03-11 10:34:06,0,Functions
13652949,216,13648734,2012-11-30 20:48:38,1,Functions
14246467,216,14246033,2013-01-09 21:05:50,16,Functions
16863341,217,16863164,2013-05-31 18:10:40,1,Functions
40245420,217,40244762,2016-10-25 16:44:46,0,Functions
17617861,217,17617390,2013-07-12 14:55:41,4,Functions
14917799,217,14917674,2013-02-17 3:51:14,0,Blocks
46962390,217,46962342,2017-10-26 19:32:05,0,Blocks
18858018,218,18857884,2013-09-17 19:12:33,28,Blocks
11780153,218,10020371,2012-08-02 14:52:56,1,Blocks
18118939,218,18118536,2013-08-08 6:02:56,3,Functions
18118939,218,18118536,2013-08-08 6:02:56,3,Functions
20695628,219,20676176,2013-12-20 3:03:17,5,Functions
31945047,219,31941050,2015-08-11 14:48:48,3,Functions
53342646,219,53342065,2018-11-16 17:24:15,2,Functions
21345605,219,21335830,2014-01-25 1:56:33,2,Functions
37265791,219,37260118,2016-05-17 1:41:24,1,Functions
30030114,219,30027953,2015-05-04 12:24:16,3,Functions
40508230,219,40507262,2016-11-09 13:31:48,4,Functions
28391561,219,28389389,2015-02-08 7:16:39,5,Functions
19031119,219,18965871,2013-09-26 14:33:18,2,Functions
39552117,219,39551178,2016-09-17 21:59:24,2,Functions
32380543,219,32379772,2015-09-03 16:05:37,3,Functions
26873587,219,26873045,2014-11-11 20:08:00,5,Functions
41912297,219,41911067,2017-01-28 16:50:05,1,Functions
31759555,219,31752549,2015-08-01 7:46:43,2,Functions
24694060,219,24691538,2014-07-11 9:09:25,1,Functions
44825381,219,44823626,2017-06-29 12:38:46,1,Functions
33593015,219,33592308,2015-11-08 10:35:55,10,Functions
47774345,219,47757368,2017-12-12 13:54:13,1,Functions
28432737,219,28376103,2015-02-10 13:20:10,1,Functions
51192428,219,51190824,2018-07-05 13:20:57,0,Functions
52060677,219,52059740,2018-08-28 14:47:51,1,Functions
36706594,219,36706476,2016-04-19 0:44:07,0,Functions
47526952,219,47511132,2017-11-28 8:23:02,3,Functions
34513863,219,34501257,2015-12-29 15:14:46,2,Functions
25448933,219,25448641,2014-08-22 14:06:11,2,Functions
23428244,219,23426939,2014-05-02 12:30:29,3,Functions
27439026,219,27438629,2014-12-12 7:45:07,9,Functions
46910700,219,46880705,2017-10-24 12:32:07,1,Functions
50037101,219,50036715,2018-04-26 7:22:00,1,Functions
28549363,219,28549107,2015-02-16 19:58:06,3,Functions
49797678,219,49794819,2018-04-12 13:19:19,2,Functions
12425646,219,12352305,2012-09-14 13:32:43,0,Functions
27915420,219,27900344,2015-01-13 5:28:11,9,Functions
22033700,219,22028773,2014-02-26 6:39:51,1,Functions
35414758,219,35414371,2016-02-15 16:50:18,2,Functions
11286476,219,11284503,2012-07-01 23:44:06,3,Functions
21365915,219,21341141,2014-01-26 16:16:28,0,Functions
45201446,219,45200797,2017-07-19 21:36:21,4,Functions
29390823,219,29387386,2015-04-01 12:26:21,1,Functions
23140530,219,23137131,2014-04-17 18:17:04,4,Functions
43815250,219,43813930,2017-05-05 23:58:17,3,Functions
47568534,219,47547668,2017-11-30 8:01:20,2,Functions
23458494,219,23458067,2014-05-04 16:11:20,0,Functions
44635342,219,44626888,2017-06-19 16:12:23,1,Functions
53957901,219,53956725,2018-12-28 11:31:32,4,Functions
18036005,219,18035921,2013-08-03 18:34:06,4,Blocks
42035653,219,42031164,2017-02-04 1:51:31,1,Blocks
19508455,220,19508400,2013-10-22 3:26:01,2,Blocks
34225205,220,34225137,2015-12-11 13:55:44,1,Blocks
12455092,220,12453795,2012-09-17 7:50:43,1,Blocks
17871330,220,17871318,2013-07-26 1:14:28,2,Functions
51742399,220,51739353,2018-08-08 8:49:34,3,Functions
20282301,221,19924852,2013-11-29 9:26:59,33,Functions
38872145,221,38871580,2016-08-10 11:25:51,2,Functions
18858626,221,18858451,2013-09-17 19:46:55,0,Blocks
23055271,221,23055050,2014-04-14 8:22:49,2,Blocks
15373373,222,15373230,2013-03-12 22:19:30,1,Blocks
2026299,222,2026260,2010-01-08 8:27:20,40,Blocks
5046583,222,5046516,2011-02-18 21:07:12,2,Blocks
2904643,222,2904269,2010-05-25 12:43:26,2,Blocks
5159525,222,5159476,2011-03-01 19:48:07,11,Blocks
11573314,222,11573250,2012-07-20 5:20:13,0,Blocks
5046583,222,5046516,2011-02-18 21:07:12,2,Blocks
2904643,222,2904269,2010-05-25 12:43:26,2,Blocks
11573314,222,11573250,2012-07-20 5:20:13,0,Blocks
15754658,222,15754523,2013-04-02 1:29:07,114,Functions
27048070,222,27048007,2014-11-20 19:40:04,3,Functions
18727706,223,18727246,2013-09-10 19:55:09,0,Functions
21998519,223,21996637,2014-02-24 20:40:18,2,Functions
